well_permit_number,period_id,production_indicator,well_status,farm_name,well_number,gas_quantity,gas_production_days,condensate_quanitity,condensate_production_days,oil_quantity,oil_production_days,averaged,operator_name,ogo_number,well_county,well_municipality,well_latitude,well_longitude,unconventional,well_configuration_code,home_use,reporting_period,comment_reason,comment_text,serialid
051-20402,2012-0,Y,ACTIVE,JOHN E WAGGLE ET UX 1,1,331,333,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.004611,-79.700531,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26059
051-20522,2012-0,Y,ACTIVE,"GEORGE F. JOSEPH, ETUX 1",1,1251,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.020292,-79.679008,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26060
051-20531,2012-0,Y,ACTIVE,"SILVIO ROSA, ET UX 1",1,4193,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.049175,-79.705357,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26061
051-20532,2012-0,Y,ACTIVE,"GEORGE F. JOSEPH, ET UX 2",2,645,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.020224,-79.674456,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26062
051-20533,2012-0,Y,ACTIVE,"GEORGE F. JOSEPH, ETUX 4",4,1514,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.022475,-79.676492,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26063
051-20534,2012-0,Y,ACTIVE,GEORGE F. JOSEPH ET UX 5,5,896,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.018042,-79.676955,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26064
051-20535,2012-0,Y,ACTIVE,"JAMES G. SIMON, ETUX 1",1,747,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.008173,-79.681237,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26065
051-20536,2012-0,N,ACTIVE,"GEORGE F. JOSEPH, ETUX 3",3,,,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.020856,-79.668565,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Well Temporarily Shut-In,,26066
051-20546,2012-0,Y,ACTIVE,"HELEN K. BUKOVAC, ET AL 1",1,221,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.008475,-79.677632,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26067
051-20547,2012-0,Y,ACTIVE,"GEORGE F. JOSEPH, ET UX 7",7,2564,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.01811,-79.669994,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26069
051-20548,2012-0,Y,ACTIVE,"GEORGE F. JOSEPH, ET UX 8",8,2085,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.014652,-79.67292,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26070
051-20549,2012-0,Y,ACTIVE,"GEORGE F. JOSEPH, ET UX 9",9,1459,170,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.015063,-79.676562,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26071
051-20550,2012-0,Y,ACTIVE,"GEORGE F. JOSEPH, ET UX 6",6,98,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.017259,-79.673563,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26072
051-20556,2012-0,Y,ACTIVE,"DARRELL N. HARPER, ETUX 1",1,1776,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.030294,-79.701739,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26073
051-20563,2012-0,Y,ACTIVE,"H. WAYNE GRAFT, ETUX 1",1,1708,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.017664,-79.665527,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26074
051-20564,2012-0,Y,ACTIVE,DAVID A. RUPP 1,1,785,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.012373,-79.677204,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26075
051-20567,2012-0,Y,ACTIVE,"ROBERT C. HILLEN, ET UX 3",3,561,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.011873,-79.663953,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26076
051-20571,2012-0,Y,ACTIVE,"THOMAS A. NELSON, ET UX 1",1,2212,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.024093,-79.64475,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26077
051-20572,2012-0,Y,ACTIVE,"H. WAYNE GRAFT, ETUX 2",2,2618,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.019697,-79.66278,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26078
051-20573,2012-0,Y,ACTIVE,"HELEN K. BUKOVAC, ET AL 3",3,1708,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.007981,-79.673027,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26079
051-20575,2012-0,Y,ACTIVE,"HELEN K. BUKOVAC, ET AL 2",2,716,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.010918,-79.67392,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26080
051-20576,2012-0,Y,ACTIVE,"ELSIE L. ADAMS, ET VIR 1",1,840,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.01583,-79.647533,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26081
051-20581,2012-0,Y,ACTIVE,"MELVIN R. TISSUE, ET UX 2",2,4822,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.021099,-79.655782,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26082
051-20588,2012-0,Y,ACTIVE,NELL M. TISSUE FMLY MELVIN R. TISSUE 5,5,1046,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.023076,-79.652605,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26083
051-20589,2012-0,Y,ACTIVE,NELL M. TISSUE FM MELVIN R. TISSUE 6,6,2297,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.022748,-79.647928,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26084
051-20590,2012-0,Y,ACTIVE,NELL M. TISSUE FMLY MELVIN R. TISSUE 7,7,2664,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.019961,-79.648498,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26085
051-20591,2012-0,Y,ACTIVE,NELL M. TISSUE FMLY MELVIN R. TISSUE 8,8,165,300,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.025794,-79.651856,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26086
051-20592,2012-0,Y,ACTIVE,NELL M. TISSUE FMLY MELVIN R. TISSUE 9,9,908,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.025767,-79.647964,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26087
051-20593,2012-0,Y,ACTIVE,HAROLD E. LEIGHTY 1,1,1366,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.018382,-79.652318,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26088
051-20595,2012-0,Y,ACTIVE,NELL M. TISSUE FMLY MELVIN R. TISSUE 1,1,1073,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.019176,-79.658138,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26089
051-20597,2012-0,Y,ACTIVE,"JOSEPH E. GREEN, ET UX 4",4,416,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.009872,-79.651921,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26090
051-20600,2012-0,Y,ACTIVE,"JOSEPH E. GREEN, ET UX 1",1,1263,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.00699,-79.651956,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26091
051-20604,2012-0,Y,ACTIVE,TISSUE-GRAFT 1,1,715,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.017116,-79.662278,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26092
051-20610,2012-0,Y,ACTIVE,"JAMES G. SIMON, ET UX 3",3,628,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.00186,-79.673133,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26093
051-20612,2012-0,Y,ACTIVE,"JAMES G. SIMON, ET UX 4",4,3581,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.002217,-79.66935,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26094
051-20631,2012-0,Y,ACTIVE,KERMIT M. KENNEDY ETAL 1,1,146,180,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.009802,-79.658704,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26095
051-20642,2012-0,Y,ACTIVE,"KERMIT M. KENNEDY, ETAL 2",2,36,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.016116,-79.657601,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26096
051-20643,2012-0,Y,ACTIVE,"KERMIT M. KENNEDY, ETAL 3A",3A,7,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.013206,-79.65751,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26097
051-20650,2012-0,Y,ACTIVE,"KERMIT M. KENNEDY, ET AL. 5",5,2025,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.015335,-79.651352,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26098
051-20656,2012-0,Y,ACTIVE,JAMES G SIMON 8,8,359,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,39.999201,-79.67067,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26099
051-20675,2012-0,Y,ACTIVE,"JOSEPH E. GREEN, ET UX 3",3,239,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.010106,-79.648137,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26100
051-20702,2012-0,Y,ACTIVE,KERMIT M. KENNEDY ETAL 4,4,87,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.014648,-79.654565,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26101
051-20727,2012-0,Y,ACTIVE,LESSICK/SOKOL 1,1,1420,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.000568,-79.66678,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26102
051-20784,2012-0,Y,ACTIVE,JOHN O. HILLEN ETUX 1,1,1922,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.000239,-79.661497,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26103
051-20788,2012-0,Y,ACTIVE,JOHN L. HILLEN ETUX 1,1,111,141,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.002568,-79.659736,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26104
051-20789,2012-0,Y,ACTIVE,"SHUBERT, ETAL 1",1,2286,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,39.998378,-79.664745,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26106
051-20795,2012-0,Y,ACTIVE,CATHERINE MOLNAR ETAL 1,1,307,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.000482,-79.657557,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26107
051-20803,2012-0,Y,ACTIVE,ROBERT SHUBERT ETAL (18A) 1,1,1101,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,39.997225,-79.667565,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26108
051-20856,2012-0,Y,ACTIVE,ROBERT C. HILLEN ETUX 2,2,1306,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.014816,-79.66554,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26109
051-20857,2012-0,Y,ACTIVE,ROBERT C. HILLEN ETUX 1,1,332,305,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.014816,-79.668887,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26110
051-20858,2012-0,Y,ACTIVE,JAMES A. LOWE 2,2,1097,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.008584,-79.66218,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26111
051-20859,2012-0,Y,ACTIVE,JAMES A. LOWE 1,1,3412,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.009284,-79.667173,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26112
051-20869,2012-0,Y,ACTIVE,WILMA K LEIGHTY 1,1,816,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.019949,-79.637934,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26113
051-20873,2012-0,Y,ACTIVE,VICTORIA C. GUYNN 1,1,1072,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.006553,-79.659572,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26114
051-20876,2012-0,N,ACTIVE,VICTORIA C. GUYNN 4,4,,,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.002655,-79.664069,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Well Temporarily Shut-In,,26115
051-20877,2012-0,Y,ACTIVE,THOMAS A. NELSON 2,2,2542,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.025275,-79.638149,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26116
051-20878,2012-0,Y,ACTIVE,THOMAS A. NELSON 3,3,893,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.025879,-79.6419,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26117
051-20912,2012-0,Y,ACTIVE,DANIEL L DUNCAN ETUX 1,1,3234,365,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,39.987891,-79.688878,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26118
051-20913,2012-0,Y,ACTIVE,DANIEL L DUNCAN ETUX 2,2,2376,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,39.990938,-79.688915,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26119
051-20916,2012-0,N,ACTIVE,DANIEL L DUNCAN ETUX 3,3,,,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,39.989099,-79.692306,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Well Temporarily Shut-In,,26120
051-20917,2012-0,Y,ACTIVE,ROBERT W ZITNEY 2,2,1031,333,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.009902,-79.702063,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26121
051-20996,2012-0,N,RINAC,STEWART 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,NORTH UNION,39.879907,-79.613207,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Regulatory Inactive Well,,26122
051-21017,2012-0,Y,ACTIVE,DANIEL DUNCAN ETUX 4,4,1154,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,39.991844,-79.6932,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26123
051-21038,2012-0,Y,ACTIVE,JAMES G SIMON ET UX 7,7,3389,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,39.998515,-79.67526,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26124
051-21119,2012-0,Y,ACTIVE,ELSIE L ADAMS 2,2,746,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.013347,-79.646005,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26125
051-21121,2012-0,Y,ACTIVE,ELSIE L ADAMS 3,3,573,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.01273,-79.642755,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26126
051-21149,2012-0,N,RINAC,SPRUELL HEIRS UNIT 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,STEWART,39.894609,-79.560586,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Regulatory Inactive Well,,26127
051-21223,2012-0,Y,ACTIVE,GREEN KENNEDY ET AL 1,1,1929,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.012866,-79.649397,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26128
051-21282,2012-0,Y,ACTIVE,WILLIAM D MILLS 2,2,1630,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.032908,-79.704291,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26129
051-21283,2012-0,Y,ACTIVE,WILLIAM D MILLS 3,3,5181,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.035733,-79.703685,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26130
051-23927,2012-0,Y,ACTIVE,DARRELL N HARPER 2,2,5191,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.034552,-79.699396,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26131
051-23928,2012-0,Y,ACTIVE,WILLIAM D MILLS ET UX (28AC) 2,2,8538,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.048769,-79.700349,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26132
051-23959,2012-0,Y,ACTIVE,SILVIO ROSA 2,2,9364,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.046958,-79.702474,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26133
051-24107,2012-0,Y,ACTIVE,JOSEPH H WEISMAN JR 1,1,154283,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,PERRY,40.040758,-79.753653,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26134
051-24139,2012-0,N,ACTIVE,GRIFFIN-WARCHOL 1,1,,,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.026036,-79.734489,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Well Temporarily Shut-In,,26135
051-24196,2012-0,Y,ACTIVE,WILLIAM D  MILLS 4,4,6496,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.037711,-79.705435,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26136
051-24240,2012-0,Y,ACTIVE,WILLIAM D MILLS 5,5,7208,366,,,,,N,XTO ENERGY INC,OGO-38958,FAYETTE,FRANKLIN,40.037738,-79.708627,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26137
051-20677,2012-0,N,RINAC,BRADISH UNIT 2,2,,,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,BULLSKIN,40.061167,-79.58,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Well Temporarily Shut-In,Waiting on pipeline,26140
051-20681,2012-0,N,RINAC,HARRINGTON UNIT 1,1,,,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,BULLSKIN,40.058513,-79.574922,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Well Temporarily Shut-In,Waiting on pipeline,26141
051-21011,2012-0,Y,ACTIVE,G JOSEPH 1,1,1203,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.033593,-79.638458,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26142
051-21012,2012-0,Y,ACTIVE,G JOSEPH 2,2,2120,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.029722,-79.635471,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26143
051-21013,2012-0,Y,ACTIVE,G HARVEY USX 4,USX-4,317,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.022269,-79.633041,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26144
051-21014,2012-0,Y,ACTIVE,T NELSON L-3,L-3,3970,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.028624,-79.641186,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26145
051-21015,2012-0,Y,ACTIVE,NICK H & ALETHA BOLTENDAHL USX-2,USX-2,2251,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.020828,-79.639595,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26146
051-21016,2012-0,Y,ACTIVE,D HOWARTH L-1,L-1,2609,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.033812,-79.645635,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26147
051-21022,2012-0,Y,ACTIVE,C JOSEPH 1,1,6016,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.030271,-79.629916,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26148
051-21023,2012-0,Y,ACTIVE,T NELSON USX-1,USX-1,1257,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.024644,-79.637578,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26149
051-21024,2012-0,Y,ACTIVE,D THOMPSON L2,L-2,5040,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.029365,-79.646384,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26150
051-21026,2012-0,Y,ACTIVE,J MARTIN USX 9,USX-9,18516,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.03255,-79.623275,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26151
051-21027,2012-0,Y,ACTIVE,H LEIGHTY USX 7,USX-7,4026,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.02614,-79.629238,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26152
051-21034,2012-0,Y,ACTIVE,J CUNNINGHAM USX-8,USX-8,35087,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.026579,-79.623058,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26153
051-21188,2012-0,Y,ACTIVE,GRIMALDI & JOSEPH USX #10,10,4654,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.017414,-79.629449,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26154
051-21189,2012-0,Y,ACTIVE,J JOSEPH USX #11,011,10602,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.015858,-79.622088,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26155
051-21190,2012-0,N,RINAC,LUZ-HOGSETT 1,1,,,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,LUZERNE,39.964415,-79.90832,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Well Temporarily Shut-In,Waiting on pipeline,26156
051-21193,2012-0,N,RINAC,USX - J D BRADISH 1,1,,,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,UPPER TYRONE,40.071913,-79.58292,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Well Temporarily Shut-In,Waiting on pipeline,26157
051-21230,2012-0,N,RINAC,GARAFOLA 1,1,,,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,REDSTONE,40.004581,-79.880819,N,VERTI,N,Jan - Dec 2012 (Conventional wells),Well Temporarily Shut-In,Waiting on pipeline,26158
051-23281,2012-0,Y,ACTIVE,GORON 1,1,7726,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.013964,-79.636561,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26159
051-23282,2012-0,Y,ACTIVE,GORON 2,2,4696,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.014897,-79.642105,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26160
051-23283,2012-0,Y,ACTIVE,GORON 3,3,2278,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.017405,-79.646572,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26161
051-23284,2012-0,Y,ACTIVE,JOSEPH-GRIMALDI 2,2,3892,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.021341,-79.627627,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26162
051-23285,2012-0,Y,ACTIVE,NELSON 2,2,3249,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.025213,-79.643825,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26163
051-23290,2012-0,Y,ACTIVE,BOLTENDAHL 1,1,4283,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.021027,-79.646133,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26164
051-23315,2012-0,Y,ACTIVE,LEIGHTY 2,2,2726,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.017416,-79.635991,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26165
051-23933,2012-0,Y,ACTIVE,KONETSCO 1,1,54951,365,,,,,N,KEYROCK ENERGY LLC,OGO-39111,FAYETTE,DUNBAR,40.024216,-79.619999,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26166
051-20280,2012-0,Y,ACTIVE,JOSEPH J PLEVA 1,1,7612,365,,,,,N,NORTHEAST NATURAL ENERGY LLC,OGO-39219,FAYETTE,FRANKLIN,40.058917,-79.687139,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26225
051-20281,2012-0,Y,ACTIVE,J HAROLD ARNOLD 1,1,1305,365,,,,,N,NORTHEAST NATURAL ENERGY LLC,OGO-39219,FAYETTE,FRANKLIN,40.014778,-79.693917,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26226
051-20282,2012-0,Y,ACTIVE,DONALD C COTTOM 1,1,1409,365,,,,,N,NORTHEAST NATURAL ENERGY LLC,OGO-39219,FAYETTE,FRANKLIN,40.010806,-79.690528,N,VERTI,N,Jan - Dec 2012 (Conventional wells),,,26227
