year,statecode,description,unit,data,msn,serialid
1999,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,10,SOTXB,1266298
2000,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,10,SOTXB,1266299
2001,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,10,SOTXB,1266300
2002,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,10,SOTXB,1266301
2003,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,10,SOTXB,1266302
2004,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,10,SOTXB,1266303
2005,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,12,SOTXB,1266304
2006,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,13,SOTXB,1266305
2007,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,15,SOTXB,1266306
2008,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,18,SOTXB,1266307
2009,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,19,SOTXB,1266308
2010,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,23,SOTXB,1266309
2011,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,28,SOTXB,1266310
2012,MS,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,28,SOTXB,1266311
1960,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266312
1961,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266313
1962,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266314
1963,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266315
1964,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266316
1965,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266317
1966,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266318
1967,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266319
1968,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266320
1969,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266321
1970,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266322
1971,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266323
1972,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266324
1973,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266325
1974,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266326
1975,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266327
1976,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266328
1977,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266329
1978,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266330
1979,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266331
1980,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266332
1981,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266333
1982,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266334
1983,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266335
1984,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266336
1985,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266337
1986,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266338
1987,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266339
1988,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266340
1989,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266341
1990,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266342
1991,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266343
1992,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266344
1993,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266345
1994,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266346
1995,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266347
1996,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2,SOTXB,1266348
1997,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2,SOTXB,1266349
1998,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2,SOTXB,1266350
1999,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2,SOTXB,1266351
2000,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2,SOTXB,1266352
2001,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2,SOTXB,1266353
2002,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2,SOTXB,1266354
2003,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2,SOTXB,1266355
2004,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2,SOTXB,1266356
2005,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,5,SOTXB,1266357
2006,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,7,SOTXB,1266358
2007,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,11,SOTXB,1266359
2008,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,16,SOTXB,1266360
2009,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,20,SOTXB,1266361
2010,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,23,SOTXB,1266362
2011,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,26,SOTXB,1266363
2012,MT,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,53,SOTXB,1266364
1960,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266365
1961,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266366
1962,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266367
1963,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266368
1964,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266369
1965,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266370
1966,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266371
1967,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266372
1968,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266373
1969,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266374
1970,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266375
1971,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266376
1972,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266377
1973,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266378
1974,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266379
1975,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266380
1976,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266381
1977,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266382
1978,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266383
1979,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266384
1980,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266385
1981,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266386
1982,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266387
1983,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266388
1984,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266389
1985,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266390
1986,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266391
1987,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266392
1988,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266393
1989,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,159,SOTXB,1266394
1990,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,164,SOTXB,1266395
1991,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,164,SOTXB,1266396
1992,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,166,SOTXB,1266397
1993,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,168,SOTXB,1266398
1994,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,168,SOTXB,1266399
1995,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,166,SOTXB,1266400
1996,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,168,SOTXB,1266401
1997,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,161,SOTXB,1266402
1998,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,157,SOTXB,1266403
1999,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,148,SOTXB,1266404
2000,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,134,SOTXB,1266405
2001,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,118,SOTXB,1266406
2002,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,107,SOTXB,1266407
2003,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,92,SOTXB,1266408
2004,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,98,SOTXB,1266409
2005,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,131,SOTXB,1266410
2006,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,184,SOTXB,1266411
2007,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,207,SOTXB,1266412
2008,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,321,SOTXB,1266413
2009,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,420,SOTXB,1266414
2010,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,941,SOTXB,1266415
2011,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1231,SOTXB,1266416
2012,NC,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1667,SOTXB,1266417
1960,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266418
1961,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266419
1962,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266420
1963,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266421
1964,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266422
1965,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266423
1966,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266424
1967,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266425
1968,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266426
1969,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266427
1970,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266428
1971,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266429
1972,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266430
1973,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266431
1974,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266432
1975,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266433
1976,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266434
1977,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266435
1978,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266436
1979,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266437
1980,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266438
1981,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266439
1982,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266440
1983,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266441
1984,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266442
1985,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266443
1986,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266444
1987,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266445
1988,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266446
1989,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266447
1990,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266448
1991,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266449
1992,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266450
1993,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266451
1994,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266452
1995,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266453
1996,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266454
1997,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266455
1998,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266456
1999,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266457
2000,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266458
2001,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266459
2002,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266460
2003,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266461
2004,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,1,SOTXB,1266462
2005,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,2,SOTXB,1266463
2006,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,3,SOTXB,1266464
2007,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,3,SOTXB,1266465
2008,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,4,SOTXB,1266466
2009,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,5,SOTXB,1266467
2010,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,6,SOTXB,1266468
2011,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,7,SOTXB,1266469
2012,ND,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,7,SOTXB,1266470
1960,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266471
1961,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266472
1962,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266473
1963,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266474
1964,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266475
1965,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266476
1966,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266477
1967,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266478
1968,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266479
1969,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266480
1970,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266481
1971,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266482
1972,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266483
1973,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266484
1974,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266485
1975,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266486
1976,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266487
1977,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266488
1978,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266489
1979,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266490
1980,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266491
1981,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266492
1982,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266493
1983,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266494
1984,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266495
1985,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266496
1986,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266497
1987,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266498
1988,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266499
1989,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,9,SOTXB,1266500
1990,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,9,SOTXB,1266501
1991,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,9,SOTXB,1266502
1992,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,10,SOTXB,1266503
1993,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,10,SOTXB,1266504
1994,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,16,SOTXB,1266505
1995,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,16,SOTXB,1266506
1996,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,16,SOTXB,1266507
1997,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,15,SOTXB,1266508
1998,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,16,SOTXB,1266509
1999,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,15,SOTXB,1266510
2000,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,14,SOTXB,1266511
2001,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,14,SOTXB,1266512
2002,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,13,SOTXB,1266513
2003,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,13,SOTXB,1266514
2004,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,12,SOTXB,1266515
2005,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,17,SOTXB,1266516
2006,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,23,SOTXB,1266517
2007,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,28,SOTXB,1266518
2008,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,31,SOTXB,1266519
2009,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,33,SOTXB,1266520
2010,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,41,SOTXB,1266521
2011,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,50,SOTXB,1266522
2012,NE,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,53,SOTXB,1266523
1960,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266524
1961,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266525
1962,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266526
1963,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266527
1964,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266528
1965,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266529
1966,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266530
1967,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266531
1968,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266532
1969,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266533
1970,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266534
1971,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266535
1972,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266536
1973,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266537
1974,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266538
1975,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266539
1976,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266540
1977,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266541
1978,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266542
1979,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266543
1980,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266544
1981,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266545
1982,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266546
1983,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266547
1984,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266548
1985,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266549
1986,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266550
1987,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266551
1988,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266552
1989,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,27,SOTXB,1266553
1990,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,28,SOTXB,1266554
1991,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,28,SOTXB,1266555
1992,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,28,SOTXB,1266556
1993,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,29,SOTXB,1266557
1994,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,30,SOTXB,1266558
1995,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,41,SOTXB,1266559
1996,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,41,SOTXB,1266560
1997,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,39,SOTXB,1266561
1998,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,39,SOTXB,1266562
1999,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,38,SOTXB,1266563
2000,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,35,SOTXB,1266564
2001,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,33,SOTXB,1266565
2002,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,30,SOTXB,1266566
2003,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,28,SOTXB,1266567
2004,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,40,SOTXB,1266568
2005,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,47,SOTXB,1266569
2006,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,56,SOTXB,1266570
2007,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,65,SOTXB,1266571
2008,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,78,SOTXB,1266572
2009,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,93,SOTXB,1266573
2010,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,128,SOTXB,1266574
2011,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,168,SOTXB,1266575
2012,NH,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,215,SOTXB,1266576
1960,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266577
1961,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266578
1962,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266579
1963,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266580
1964,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266581
1965,NJ,Photovoltaic and solar thermal energy total end-use consumption.,Billion Btu,0,SOTXB,1266582
